"Reporting.Economy.Code","Product.Sector.Code","Unit.Code","2019.","2020.","2021.","2022.E","2018.","2016.","2017.","2022.","2017.E","2019.E","2021.E","2020.E","2018.E","2016.E","2016.B","2017.B"
"446","MAMTTE","USM",10.010117,1.802845,9.320263,NA,8.544676,8.296265,9.580057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","MATE","USM",1.709783,5.995528,0.765121,NA,5.626501,0.065675,6.092808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","MI","USM",9.124345,13.252155,27.468557,NA,19.317911,8.007278,17.661158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","MIFU","USM",0.011973,0.003836,0,NA,0.0285,0,0.071112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","TO","USM",1585.625,1353.369,1619.512,NA,1510.381,1256.603,1405.823,1676.741,NA,NA,NA,NA,NA,NA,NA,NA
"450","AG","USM",1034.655802,937.210774,1090.963475,NA,1388.294636,917.03443,1338.39427,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","AGFO","USM",974.208857,880.542049,1043.954853,NA,1326.75607,869.028898,1275.106019,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MA","USM",754.984965,588.859882,742.831778,NA,793.226145,700.530926,752.518553,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MACH","USM",81.130204,82.559544,110.997591,NA,103.875717,60.029661,64.597777,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MACHPH","USM",0.302268,4.446175,5.865481,NA,0.551781,0.192554,1.017157,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MACL","USM",495.743517,395.010218,491.039841,NA,501.027986,468.842664,528.834629,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MAIS","USM",0.564445,0.123241,0.289304,NA,0.346701,0.445134,0.189414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MAMT","USM",23.923738,14.707857,17.484194,NA,39.905604,33.855654,31.468041,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MAMTAU","USM",1.05214,2.167864,0.702128,NA,1.797568,2.696041,1.344158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MAMTOF","USM",1.840228,1.851496,1.21019,NA,2.46839,3.24945,2.286561,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MAMTOTEP","USM",0.422631,0.882356,0.18586,NA,0.687986,0.732957,0.434146,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MAMTOTIC","USM",0.491045,0.41322,0.428617,NA,0.770716,0.145559,0.657449,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MAMTOTTL","USM",0.926552,0.55592,0.595713,NA,1.009688,2.370934,1.194966,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MAMTTE","USM",10.02812,5.070114,7.447237,NA,7.899815,8.975866,7.706968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MATE","USM",43.10426,24.696338,24.616766,NA,43.914464,49.539306,44.025646,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MI","USM",806.769433,360.900507,868.501721,NA,848.873349,621.360813,670.422632,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MIFU","USM",78.805907,19.058205,15.145563,NA,73.282272,57.724979,46.433985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","TO","USM",2695.858,2026.081,2726.421,NA,3110.108,2253.716422,2848.418,3608.607,NA,NA,NA,NA,NA,NA,NA,NA
"454","AG","USM",848.445851,NA,NA,NA,817.195883,876.870591,807.161956,NA,NA,NA,928.7076,712.155409,NA,NA,NA,NA
"454","AGFO","USM",837.871526,NA,NA,NA,805.411307,855.841126,792.738536,NA,NA,NA,919.6744,705.078428,NA,NA,NA,NA
"454","MA","USM",61.151044,48.323887,NA,NA,57.617389,135.136128,73.088029,NA,NA,NA,69.2269,NA,NA,NA,NA,NA
"454","MACH","USM",12.649308,11.534531,NA,NA,8.879981,14.473826,11.151622,NA,NA,NA,9.1347,NA,NA,NA,NA,NA
"454","MACHPH","USM",0.029505,0.24849,NA,NA,0.0906,7.718673,0.352319,NA,NA,NA,0.0862,NA,NA,NA,NA,NA
"454","MACL","USM",3.314145,1.493972,NA,NA,1.657611,2.131848,1.139199,NA,NA,NA,1.2211,NA,NA,NA,NA,NA
"454","MAIS","USM",0.426506,0.545844,NA,NA,0.3611,0.153293,0.347704,NA,NA,NA,1.7023,NA,NA,NA,NA,NA
"454","MAMT","USM",26.831916,13.092022,NA,NA,19.67836,63.648285,30.78199,NA,NA,NA,31.0945,NA,NA,NA,NA,NA
"454","MAMTAU","USM",8.152031,4.242953,NA,NA,3.674845,4.487413,8.05095,NA,NA,NA,0.5578,NA,NA,NA,NA,NA
"454","MAMTOF","USM",3.360169,0.866631,NA,NA,0.47037,27.647662,4.28194,NA,NA,NA,3.6618,NA,NA,NA,NA,NA
"454","MAMTOTEP","USM",2.827411,0.313343,NA,NA,0.268636,24.244877,3.628932,NA,NA,NA,0.2248,NA,NA,NA,NA,NA
"454","MAMTOTIC","USM",0.04756,0.02049,NA,NA,0.008365,0.016751,0.007765,NA,NA,NA,3.0577,NA,NA,NA,NA,NA
"454","MAMTOTTL","USM",0.485198,0.532798,NA,NA,0.193369,3.386034,0.645243,NA,NA,NA,0.3793,NA,NA,NA,NA,NA
"454","MAMTTE","USM",8.929725,4.662783,NA,NA,5.972163,13.834534,10.814559,NA,NA,NA,14.9437,NA,NA,NA,NA,NA
"454","MATE","USM",4.213261,5.882727,NA,NA,3.461433,0.648552,3.615296,NA,NA,NA,5.6934,NA,NA,NA,NA,NA
"454","MI","USM",3.233483,5.265739,NA,NA,5.140812,10.134775,2.496844,NA,NA,NA,8.196,NA,NA,NA,NA,NA
"454","MIFU","USM",0.129759,1.153387,NA,NA,0.881041,0.243594,0.702224,NA,NA,NA,0.3375,NA,NA,NA,NA,NA
"454","TO","USM",899.120983,771.478822,1009.460778,800.469118,837.537692,1022.365881,838.81841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","AG","USM",26344.975537,27237.176754,36576.966591,NA,26792.823991,25543.518501,28641.512624,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","AGFO","USM",22263.553165,23575.502627,32287.216938,NA,22608.360745,21874.589629,24010.634062,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MA","USM",NA,171147.32961,210308.767132,NA,170178.089559,128831.052461,144987.557876,NA,NA,167888.845584,NA,NA,NA,NA,NA,NA
"458","MACH","USM",18627.670498,16015.715695,22726.119078,NA,18821.961396,14396.233643,15100.573241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MACHPH","USM",459.247877,458.514796,572.505723,NA,404.090709,348.039138,378.746366,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MACL","USM",5728.969025,9900.681666,14538.366271,NA,5812.955627,4567.564873,5077.524757,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MAIS","USM",5091.579613,5396.948706,7011.604955,NA,3627.380253,1641.596298,2820.857258,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MAMT","USM",107889.998805,110397.928809,131467.942778,NA,112669.569227,81801.621066,95825.468057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MAMTAU","USM",1978.746438,1689.603922,1948.213442,NA,1853.051976,1578.382795,1607.2818,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MAMTOF","USM",78951.465457,83116.53393,99605.777262,NA,83959.100177,57616.941015,69483.447935,115608.192853,NA,NA,NA,NA,NA,NA,NA,NA
"458","MAMTOTEP","USM",13057.472577,12522.344284,15110.01452,NA,16882.072749,12981.763486,16392.475158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MAMTOTIC","USM",56824.35525,61787.836047,73840.361389,NA,58378.353704,34984.43499,44646.901367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MAMTOTTL","USM",9069.63763,8806.353599,10655.401353,NA,8698.673724,9650.742539,8444.07141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MAMTTE","USM",5075.043863,4741.771821,4274.525325,NA,4937.516128,3670.200716,4060.820486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MATE","USM",1846.240799,1629.620246,2003.540722,NA,1931.116409,1670.958134,1815.279465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MI","USM",43958.38603,34846.855221,51364.207275,NA,49586.360474,33823.363836,42132.492399,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MIFU","USM",34684.862596,26648.215385,37246.438049,NA,38975.028945,26522.885369,33537.284257,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","TO","USM",238195.209362,234766.041592,299424.539848,NA,247455.137324,189742.827796,218129.86683,352474.517172,NA,NA,NA,NA,NA,NA,NA,NA
"462","AG","USM",154.377283,NA,144.416362,NA,178.436594,137.583545,196.215951,NA,NA,NA,NA,134.797,NA,NA,NA,NA
"462","AGFO","USM",154.363159,NA,144.389975,NA,178.41404,137.583545,196.198257,NA,NA,NA,NA,134.789,NA,NA,NA,NA
"462","MA","USM",0.20012,NA,0.518131,NA,0.640972,0.474171,0.491746,NA,NA,NA,NA,0.373,NA,NA,NA,NA
"462","MACH","USM",0.06465,NA,0.085214,NA,0.048579,0.080741,0.057825,NA,NA,NA,NA,0.077,NA,NA,NA,NA
"462","MACHPH","USM",NA,NA,5.9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","MACL","USM",0.005101,NA,0.002503,NA,2.5e-05,6.4e-05,4.9e-05,NA,NA,NA,NA,0.004,NA,NA,NA,NA
"462","MAIS","USM",NA,NA,0.002121,NA,NA,NA,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","MAMT","USM",0.052408,NA,0.054789,NA,0.54463,0.356243,0.33697,NA,NA,NA,NA,0.149,NA,NA,NA,NA
"462","MAMTAU","USM",NA,NA,6e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","MAMTOF","USM",0.042328,NA,0.00214,NA,0.272608,0.00012,0.142026,NA,NA,NA,NA,0.033,NA,NA,NA,NA
"462","MAMTOTEP","USM",NA,NA,0.000544,NA,NA,0.00012,0.000141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","MAMTOTIC","USM",0.042328,NA,1.7e-05,NA,0.272608,NA,0.141885,NA,NA,NA,NA,0.104,NA,NA,NA,NA
"462","MAMTOTTL","USM",NA,NA,0.001579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","MAMTTE","USM",0,NA,0.032871,NA,0.272021,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"462","MATE","USM",0,NA,0.003775,NA,7e-06,0.002481,0.002653,NA,NA,NA,NA,0,NA,NA,NA,NA
"462","MI","USM",3.438072,NA,6.358768,NA,2.63383,1.535075,2.637578,NA,NA,NA,NA,0.922,NA,NA,NA,NA
"462","MIFU","USM",0.073276,NA,0.090327,NA,0.026312,0.012507,0.002941,NA,NA,NA,NA,0.011,NA,NA,NA,NA
"462","TO","USM",360.69,285.69,285.34,NA,339.23,256.2,318.34,399.74,NA,NA,NA,NA,NA,NA,NA,NA
"466","AG","USM",752.030778,NA,NA,NA,743.45157,553.951278,398.649875,NA,NA,NA,593.4273,530.129,NA,NA,NA,NA
"466","AGFO","USM",316.61455,NA,NA,NA,259.532365,277.78682,249.138008,NA,NA,NA,239.6935,244.6888,NA,NA,NA,NA
"466","MA","USM",201.273174,NA,NA,NA,182.388228,237.179997,242.34812,NA,NA,NA,77.1938,61.1072,NA,NA,NA,NA
"466","MACH","USM",75.508848,NA,NA,NA,89.104791,115.155582,111.538233,NA,NA,NA,7.435,8.1015,NA,NA,NA,NA
"466","MACHPH","USM",8.589307,NA,NA,NA,10.738012,4.544745,5.277418,NA,NA,NA,2.1917,5.2957,NA,NA,NA,NA
"466","MACL","USM",0.129536,NA,NA,NA,0.751151,2.330938,0.204218,NA,NA,NA,1.3985,0.9001,NA,NA,NA,NA
"466","MAIS","USM",26.044814,NA,NA,NA,3.297383,5.274073,6.172914,NA,NA,NA,0.4869,0.9278,NA,NA,NA,NA
"466","MAMT","USM",63.613782,NA,NA,NA,55.602014,92.409455,97.584171,NA,NA,NA,51.7687,37.7169,NA,NA,NA,NA
"466","MAMTAU","USM",15.690586,NA,NA,NA,17.424449,30.707991,12.800001,NA,NA,NA,2.7845,7.7554,NA,NA,NA,NA
"466","MAMTOF","USM",3.402749,NA,NA,NA,0.981006,1.948295,0.946801,NA,NA,NA,14.3111,11.5149,NA,NA,NA,NA
"466","MAMTOTEP","USM",0.686623,NA,NA,NA,0.136898,0.172476,0.115637,NA,NA,NA,0.8251,0.9721,NA,NA,NA,NA
"466","MAMTOTIC","USM",0.087445,NA,NA,NA,0.03337,0.030846,0.166419,NA,NA,NA,8.6958,4.3668,NA,NA,NA,NA
"466","MAMTOTTL","USM",2.628681,NA,NA,NA,0.810738,1.744973,0.664745,NA,NA,NA,4.7902,6.176,NA,NA,NA,NA
"466","MAMTTE","USM",25.64714,NA,NA,NA,20.325185,49.325365,70.707919,NA,NA,NA,17.9476,9.7214,NA,NA,NA,NA
"466","MATE","USM",1.893058,NA,NA,NA,2.715436,3.255053,3.285589,NA,NA,NA,1.0445,0.8847,NA,NA,NA,NA
"466","MI","USM",32.383638,NA,NA,NA,51.486556,12.258542,7.173394,NA,NA,NA,163.264,69.7049,NA,NA,NA,NA
"466","MIFU","USM",26.64262,NA,NA,NA,44.571264,8.312229,0.413561,NA,NA,NA,63.9047,47.4291,NA,NA,NA,NA
"466","TO","USM",3675.285,4794.071,4750.143,NA,3583.527,2826.100154,2896.256,5068.619,NA,NA,NA,NA,NA,NA,NA,NA
"470","AG","USM",355.025971,340.431173,325.544616,NA,441.91971,298.50323,341.516334,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","AGFO","USM",351.566142,337.602013,319.853772,NA,438.038445,293.396249,335.932707,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MA","USM",2367.860335,NA,2451.344761,NA,2235.551727,2585.023342,1994.714205,NA,NA,NA,NA,2238.408321,NA,NA,NA,NA
"470","MACH","USM",461.974757,528.558913,653.171768,NA,426.0951,1031.8956,382.759503,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MACHPH","USM",331.248498,423.134639,513.75491,NA,353.759831,979.523261,332.024471,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MACL","USM",26.652614,24.615877,14.73637,NA,17.217079,9.11179,8.38566,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MAIS","USM",6.156939,0.307469,0.407349,NA,1.028236,0.615048,26.600129,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MAMT","USM",1133.278501,1063.069582,976.33244,NA,1112.793298,1040.002545,1058.386737,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MAMTAU","USM",2.438505,3.271191,6.891546,NA,4.452313,27.081911,12.897826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MAMTOF","USM",565.852475,576.895968,502.80825,NA,611.684095,526.565631,540.151013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MAMTOTEP","USM",17.598608,16.497731,14.88809,NA,17.430661,15.04077,17.476037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MAMTOTIC","USM",536.18174,538.927713,471.355676,NA,579.217361,501.197377,515.346181,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MAMTOTTL","USM",12.072128,21.470524,16.564485,NA,15.036073,10.327484,7.328795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MAMTTE","USM",211.36966,193.670511,136.368553,NA,140.910821,189.612123,147.78457,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MATE","USM",32.964538,36.514621,43.667643,NA,37.080651,29.699422,36.603681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MI","USM",437.997314,100.327618,330.756813,NA,501.499924,273.604565,499.301974,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","MIFU","USM",429.723946,90.415273,305.531803,NA,489.182193,263.916088,489.370365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","TO","USM",3177.57083,2837.24241,3063.71492,NA,3192.24624,3185.87368,2858.4009,3253.32378,NA,NA,NA,NA,NA,NA,NA,NA
"478","AG","USM",1141.518061,823.41456,848.074225,NA,1101.567575,629.257498,851.55996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","AGFO","USM",1141.18729,823.178309,847.821229,NA,1100.916012,628.868877,850.723406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MA","USM",25.858129,58.098008,26.705217,NA,10.988402,2.149987,9.343247,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MACH","USM",25.140913,32.517742,4.248674,NA,10.365571,1.532831,7.652993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MACHPH","USM",0.009676,0.000134,0.160571,NA,0.036228,4.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MACL","USM",0.062954,0.412801,0.18641,NA,0.032149,0.010823,0.023782,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MAIS","USM",0.003086,0.219791,1.174855,NA,0.004708,8.7e-05,1.028569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MAMT","USM",NA,19.208033,13.220424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MAMTAU","USM",NA,1.080672,0.526669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MAMTOF","USM",NA,0.897681,0.058306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MAMTOTEP","USM",NA,0.020426,0.026612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MAMTOTTL","USM",NA,0.877255,0.031694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MAMTTE","USM",NA,4.933794,2.03036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MATE","USM",0.080701,0.425003,0.617244,NA,0.005162,0.157904,0.000355,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MI","USM",1099.093523,1208.960024,2067.781455,NA,738.140437,688.656568,816.442127,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","MIFU","USM",NA,9.520238,10.278657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","TO","USM",2266.47,2828.805,3266.989,3204.217,2051.855,1622.762,1989.431,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","AG","USM",704.48361,631.244708,609.619537,NA,739.799445,824.474637,847.11849,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","AGFO","USM",681.063209,611.749203,588.245767,NA,718.862325,799.502522,821.814928,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MA","USM",1133.426096,871.492114,1007.062852,NA,1204.504129,1317.783506,1191.051224,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MACH","USM",86.444241,79.539363,83.770757,NA,95.593923,93.492361,94.271721,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MACHPH","USM",32.414238,25.184886,34.956698,NA,34.779078,33.39456,33.651,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MACL","USM",549.20511,394.901296,415.267247,NA,620.443672,659.42611,608.114382,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MAIS","USM",0.563612,1.646637,0.622426,NA,1.062683,2.041996,4.273667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MAMT","USM",71.426358,62.725054,67.173581,NA,81.484701,172.934855,104.662529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MAMTAU","USM",2.039847,3.460404,1.684651,NA,1.945733,3.396068,2.6562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MAMTOF","USM",32.046023,19.104364,15.79199,NA,49.83022,119.442819,39.965069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MAMTOTEP","USM",9.501404,5.576369,4.553335,NA,6.643361,9.753232,6.31513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MAMTOTIC","USM",2.72338,1.869437,1.20444,NA,2.338045,0.060906,1.839052,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MAMTOTTL","USM",19.821239,11.658558,10.034215,NA,40.848814,109.628681,31.810887,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MAMTTE","USM",14.623379,13.152211,27.246945,NA,11.594164,22.801706,29.608904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MATE","USM",130.321346,117.497041,134.801905,NA,110.974535,101.883868,110.572935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MI","USM",36.748882,37.399088,53.943539,NA,35.096233,43.547481,40.583948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","MIFU","USM",17.535358,4.481423,0.443205,NA,21.866906,33.3906,32.733673,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","TO","USM",2222.9,1788.9,1961.6,NA,2365.715959,2359.381255,2341.653998,2387.6,NA,NA,NA,NA,NA,NA,NA,NA
"484","AG","USM",38237.909203,39788.073695,46711.792744,NA,35752.630003,29846.276467,33703.696392,52502.910052,NA,NA,NA,NA,NA,NA,NA,NA
"484","AGFO","USM",36147.893834,37812.549766,42237.632075,NA,33628.940644,28202.290862,31656.474848,47801.390867,NA,NA,NA,NA,NA,NA,NA,NA
"484","MA","USM",368435.564182,330262.020158,378577.465767,NA,358293.231554,302625.086579,329094.46244,444221.577357,NA,NA,NA,NA,NA,NA,NA,NA
"484","MACH","USM",13597.702687,13340.66085,15523.768525,NA,14020.191516,12638.121789,13174.618846,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MACHPH","USM",1450.221838,1379.25599,1786.629473,NA,1537.60535,1582.624357,1327.667113,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MACL","USM",4246.538004,3557.443266,4658.665555,NA,4232.810375,4259.503041,4086.64858,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MAIS","USM",3674.395484,3208.89726,5409.12733,NA,4287.970862,2729.165798,3523.158811,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MAMT","USM",286271.982918,253432.381931,286537.872116,NA,276126.097434,229387.351437,251701.090169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MAMTAU","USM",127857.419508,106456.379478,117669.244634,NA,121781.016768,94850.310734,108052.072847,128996.108258,NA,NA,NA,NA,NA,NA,NA,NA
"484","MAMTOF","USM",69746.742385,67570.49847,73470.383672,NA,69676.487045,61388.760553,66720.00277,82535.044381,NA,NA,NA,NA,NA,NA,NA,NA
"484","MAMTOTEP","USM",34829.796352,34295.912222,37949.169868,NA,31238.472713,22714.75147,25223.690835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MAMTOTIC","USM",2848.427612,3535.104455,4889.25552,NA,2767.686717,3244.360862,2832.741223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MAMTOTTL","USM",32068.518421,29739.481793,30631.958284,NA,35670.327615,35429.648221,38663.570712,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MAMTTE","USM",140142.997528,115244.81414,129230.623585,NA,130661.075715,101967.428867,117842.59979,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MATE","USM",2731.630238,2858.099371,3282.101141,NA,2663.7884,2368.750111,2534.594516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MI","USM",34752.435533,27912.897153,39733.024065,NA,40031.831015,26125.491259,31682.463627,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","MIFU","USM",24511.509146,16023.267032,27395.488432,NA,29600.096045,18034.912655,22548.504828,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","TO","USM",460603.879,417170.735,494764.505,NA,450712.728,373948.263,409432.575,578193.414,NA,NA,NA,NA,NA,NA,NA,NA
"496","AG","USM",544.506186,367.247749,503.6205,NA,575.365739,368.588855,449.126983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","AGFO","USM",160.822091,123.0071,161.167002,NA,201.898599,81.81728,144.190518,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MA","USM",208.981221,102.924137,114.475736,NA,135.432294,229.255441,126.598487,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MACH","USM",2.856359,0.516716,1.220971,NA,1.262109,3.346136,2.680066,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MACHPH","USM",0.168178,0.186779,0.406652,NA,0.134246,0.199222,0.035465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MACL","USM",58.760582,43.489273,43.969423,NA,44.73149,35.754255,40.20981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MAIS","USM",0.144309,0.440229,0.736325,NA,0.302405,0.75403,0.646345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MAMT","USM",113.441627,35.42295,43.045471,NA,50.923962,138.068958,39.049155,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MAMTAU","USM",36.483253,2.533317,2.484952,NA,3.262346,41.44004,3.932966,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MAMTOF","USM",0.634866,0.605706,0.951697,NA,1.613615,1.147575,1.007201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MAMTOTEP","USM",0.31005,0.181581,0.420829,NA,1.082945,0.230882,0.297651,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MAMTOTIC","USM",0.048238,0.028847,0.049194,NA,0.018346,0.016296,0.009113,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MAMTOTTL","USM",0.276578,0.395278,0.481674,NA,0.512324,0.900397,0.700437,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MAMTTE","USM",85.070987,20.457917,28.644803,NA,28.373379,84.058536,19.373801,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MATE","USM",5.57337,4.722583,4.161605,NA,7.003226,7.619699,6.203197,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MI","USM",6447.870589,5318.486704,7617.923725,NA,6156.460597,3560.073489,5029.499206,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","MIFU","USM",3485.104005,2281.490357,3056.565444,NA,3210.393995,1316.689485,2648.900983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","TO","USM",7619.63,7576.31,9241.1,NA,7011.8,4916.3,6200.6,12540.4,NA,NA,NA,NA,NA,NA,NA,NA
"498","AG","USM",1195.937398,1047.509759,1410.767469,NA,1151.180165,937.97336,1116.354544,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","AGFO","USM",1185.839515,1039.336355,1398.863101,NA,1138.936252,926.052791,1105.404123,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","MA","USM",1544.88046,1367.140863,1620.423107,NA,1506.20572,1079.11074,1260.851659,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","MACH","USM",145.363386,127.440878,152.520979,NA,129.727064,113.222468,127.651489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","MACHPH","USM",97.564943,56.568186,86.373081,NA,72.012409,48.918547,62.741862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","MACL","USM",277.482682,240.691272,275.927087,NA,309.206541,243.970507,278.119249,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","MAIS","USM",3.364265,1.467462,12.821651,NA,4.152635,3.369092,3.015432,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","MAMT","USM",648.521485,548.923441,635.27575,NA,586.390776,325.072003,431.426295,NA,NA,NA,NA,NA,NA,NA,NA,NA
